point_t,x,y,dist_m,quality,angle_deg
1776310027.7896583,-0.5022469216471283,-0.34882700539950096,0.6115,47,214.78125
1776310027.7896583,-0.49223826230451606,-0.35517670689873565,0.607,47,215.8125
1776310027.7896583,-0.4937414001351975,-0.36161226443876976,0.612,47,216.21875
1776310027.7896583,-0.48277521453724836,-0.3671108037480154,0.6065,47,217.25
1776310027.7896583,-0.4696077205235973,-0.3710402118701301,0.5985,47,218.3125
1776310027.7896583,-0.280961292106149,-0.2491204574860186,0.3755,47,221.5625
1776310027.7896583,-0.23921346902367446,-0.22294823667761884,0.327,47,222.984375
1776310027.7896583,-0.15840159555956754,-0.1653781561276555,0.229,47,226.234375
1776310027.7896583,-0.08865842453586263,-0.11028115776876278,0.1415,47,231.203125
1776310027.7896583,-0.11304155050879798,-0.1668048496254437,0.2015,47,235.875
1776310027.7896583,-0.11273472323294997,-0.1688190812011195,0.203,47,236.265625
1776310027.7896583,-0.10904549581621038,-0.17240962804378657,0.204,47,237.6875
1776310027.7896583,-0.10312749043635953,-0.16726317800489915,0.1965,47,238.34375
1776310027.7896583,-0.08210310277845717,-0.15170804366990595,0.1725,47,241.578125
1776310027.7896583,-0.06922949473306653,-0.1574524596791181,0.172,47,246.265625
1776310027.7896583,-0.06942685797950968,-0.16607200664498817,0.18,47,247.3125
1776310027.7896583,-0.17938436523465706,-0.5520883077093366,0.5805,47,252.0
1776310027.7896583,-0.17121087866490378,-0.5373851831105799,0.564,47,252.328125
1776310027.7896583,-0.15848957740155795,-0.5214461178828314,0.545,47,253.09375
1776310027.7896583,-0.151686225161482,-0.5328295122234318,0.554,47,254.109375
1776310027.7896583,-0.15417839554655752,-0.5565386530571702,0.5775,47,254.515625
1776310027.7896583,-0.1374185583184122,-0.532556231612859,0.55,47,255.53125
1776310027.7896583,-0.12685318840553908,-0.5315736248078423,0.5465,47,256.578125
1776310027.7896583,-0.11054274710604937,-0.5193662494446939,0.531,47,257.984375
1776310027.7896583,-0.1033442669171875,-0.5188072498484857,0.529,47,258.734375
1776310027.7896583,-0.09065487893460394,-0.5028943158610488,0.511,47,259.78125
1776310027.7896583,-0.02717615308027378,-0.22083411580586348,0.2225,47,262.984375
1776310027.7896583,-0.018418768411204482,-0.21320588399529317,0.214,47,265.0625
1776310027.7896583,-0.011452292352726991,-0.2076844842540426,0.208,47,266.84375
1776310027.7896583,-0.009811527282614809,-0.2042644950361724,0.2045,47,267.25
1776310027.7896583,-0.0062347819045280705,-0.2059056276418956,0.206,47,268.265625
1776310027.7896583,-0.0025218011177153823,-0.2054845262279442,0.2055,47,269.296875
1776310027.7896583,0.0025213892224396593,-0.2009841849409773,0.201,47,270.71875
1776310027.7896583,0.005087895616145911,-0.19843478353907415,0.1985,47,271.46875
1776310027.7896583,0.008723877473067153,-0.19980964431637158,0.2,47,272.5
1776310027.7896583,0.010115025689877483,-0.19924340956551895,0.1995,47,272.90625
1776310027.7896583,0.01481366658636352,-0.1964422441387495,0.197,47,274.3125
1776310027.7896583,0.019974178313095278,-0.2000050804372646,0.201,47,275.703125
1776310027.7896583,0.02154084985952979,-0.19280039363893736,0.194,47,276.375
1776310027.7896583,0.024062683581394084,-0.19250191494855762,0.194,47,277.125
1776310027.7896583,0.026198225006034765,-0.19171829074590974,0.1935,47,277.78125
1776310027.7896583,0.029033193525124363,-0.1928265377839178,0.195,47,278.5625
1776310027.7896583,0.03332387184268371,-0.18959369600651912,0.1925,47,279.96875
1776310027.7896583,0.041369891980963615,-0.18236647728539201,0.187,47,282.78125
1776310027.7896583,0.04345590788332626,-0.18188068635794144,0.187,47,283.4375
1776310027.7896583,0.04546528571712317,-0.17984203567203177,0.1855,47,284.1875
1776310027.7896583,0.04996258000832346,-0.17864487285928995,0.1855,47,285.625
1776310027.7896583,0.05540610255802686,-0.1806963303427311,0.189,47,287.046875
1776310027.7896583,0.058270966476577625,-0.17768932006703603,0.187,47,288.15625
1776310027.7896583,0.057305982148393914,-0.1674664874236274,0.177,47,288.890625
1776310027.7896583,0.06218369497687046,-0.1752974274740606,0.186,47,289.53125
1776310027.7896583,0.06174544049291903,-0.1669475983005907,0.178,47,290.296875
1776310027.7896583,0.06641917578893117,-0.17052123940295255,0.183,47,291.28125
1776310027.7896583,0.06831876578429673,-0.17192308234123307,0.185,47,291.671875
1776310027.7896583,0.0704918739195254,-0.16887834589228345,0.183,47,292.65625
1776310027.7896583,0.07066369260253264,-0.16119132280546236,0.176,47,293.671875
1776310027.7896583,0.0735502706227586,-0.16209366949797568,0.178,47,294.40625
1776310027.7896583,0.07535800729551095,-0.16126118794195246,0.178,47,295.046875
1776310027.7896583,0.07828856053986913,-0.16208300740236542,0.18,47,295.78125
1776310027.7896583,0.08114919426260724,-0.16066987356231296,0.18,47,296.796875
1776310027.7896583,0.08544102474288871,-0.16633950610388706,0.187,47,297.1875
1776310027.7896583,0.08498125784408098,-0.1586763555645195,0.18,47,298.171875
1776310027.7896583,0.09036413510161803,-0.1659979610939138,0.189,47,298.5625
1776310027.7896583,0.08874764949856909,-0.15429794136176647,0.178,47,299.90625
1776310027.7896583,0.09152603143608591,-0.15499350170107332,0.18,47,300.5625
1776310027.7896583,0.09350505136927637,-0.1538076895620924,0.18,47,301.296875
1776310027.7896583,0.09521889699056024,-0.15275261587253122,0.18,47,301.9375
1776310027.7896583,0.10369088994228379,-0.16159269582186314,0.192,47,302.6875
1776310027.7896583,0.10538595290226324,-0.1580942786152679,0.19,47,303.6875
1776310027.7896583,0.1042200422720797,-0.15405902371755417,0.186,47,304.078125
1776310027.7896583,0.10570241581834226,-0.15060876232864495,0.184,47,305.0625
1776310027.7896583,0.10953313662848009,-0.150327948101232,0.186,47,306.078125
1776310027.7896583,0.11145087947439954,-0.14891172373048023,0.186,47,306.8125
1776310027.7896583,0.11371697479285227,-0.14845015878725695,0.187,47,307.453125
1776310027.7896583,0.1223684677250082,-0.1556597510811116,0.198,47,308.171875
1776310027.7896583,0.11752600109937998,-0.14416531852560288,0.186,47,309.1875
1776310027.7896583,0.12424030484810107,-0.15029752709625968,0.195,47,309.578125
1776310027.7896583,0.1255034872493983,-0.14662153555409288,0.193,47,310.5625
1776310027.7896583,0.12781106601304335,-0.14727298260240904,0.195,47,310.953125
1776310027.7896583,0.13126890269321437,-0.14419942852077958,0.195,47,312.3125
1776310027.7896583,0.13627995890837727,-0.1463822830807438,0.2,47,312.953125
1776310027.7896583,0.12916551285481898,-0.13522303904642727,0.187,47,313.6875
1776310027.7896583,0.13769542959246187,-0.14088636793298132,0.197,47,314.34375
1776310027.7896583,0.1366947271292525,-0.13624812503318787,0.193,47,315.09375
1776310027.7896583,0.13685440170266405,-0.13179860672482796,0.19,47,316.078125
1776310027.7896583,0.13919977420017499,-0.13224001989798814,0.192,47,316.46875
1776310027.7896583,0.1458714260889194,-0.13388624668271543,0.198,47,317.453125
1776310027.7896583,0.14822165283456387,-0.13127963143987734,0.198,47,318.46875
1776310027.7896583,0.14686395445969852,-0.1267555871765012,0.194,47,319.203125
1776310027.7896583,0.146777183857014,-0.12377583891456484,0.192,47,319.859375
1776310027.7896583,0.1506357806715369,-0.12382997044930857,0.195,47,320.578125
1776310027.7896583,0.1559415134943332,-0.12362541959118561,0.199,47,321.59375
1776310027.7896583,0.1567807229082363,-0.12255939345627828,0.199,47,321.984375
1776310027.7896583,0.16045973757190535,-0.12105235486497269,0.201,47,322.96875
1776310027.7896583,0.1572693271220168,-0.11697161513199719,0.196,47,323.359375
1776310027.7896583,0.15996914479764995,-0.11325136958425053,0.196,47,324.703125
1776310027.7896583,0.16059695301042218,-0.11581286061473593,0.198,47,324.203125
1776310027.7896583,0.166947314656242,-0.11723734101842179,0.204,47,324.921875
1776310027.7896583,0.17068998567650018,-0.11710648483220801,0.207,47,325.546875
1776310027.7896583,0.15970032099294637,-0.10658239758398143,0.192,47,326.28125
1776310027.7896583,0.16229205058164817,-0.10445233514863973,0.193,47,327.234375
1776310027.7896583,0.16381662419874585,-0.10392359518476482,0.194,47,327.609375
1776310027.7896583,0.14931168253330293,-0.09127442938235308,0.175,47,328.5625
1776310027.7896583,0.15516793816061358,-0.09122998940580884,0.18,47,329.546875
1776310027.7896583,0.1511488258374447,-0.08416075360856627,0.173,47,330.890625
1776310027.7896583,0.15568861325922775,-0.08420246849955534,0.177,47,331.59375
1776310027.7896583,0.1535616543296937,-0.0796731969957755,0.173,47,332.578125
1776310027.7896583,0.15407982142660237,-0.07866643902673057,0.173,47,332.953125
1776310027.7896583,0.1553878171788958,-0.07605015629423816,0.173,47,333.921875
1776310027.7896583,0.16309065952617383,-0.07850118964269043,0.181,47,334.296875
1776310027.7896583,0.16290588710749845,-0.07173333915076704,0.178,47,336.234375
1776310027.7896583,0.17391494218250403,-0.07399049185980777,0.189,47,336.953125
1776310027.7896583,0.16361888444300196,-0.06751192971340375,0.177,47,337.578125
1776310027.7896583,0.17283365811101392,-0.06873519203410396,0.186,47,338.3125
1776310027.7896583,0.18704635856092078,-0.07080720125170506,0.2,47,339.265625
1776310027.7896583,0.1921934256059995,-0.07132101481212344,0.205,47,339.640625
1776310027.7896583,0.21601043186851385,-0.07602955559503255,0.229,47,340.609375
1776310027.7896583,0.2514430171181022,-0.0836744234670654,0.265,47,341.59375
1776310027.7896583,0.2553310472659405,-0.08142515767303155,0.268,47,342.3125
1776310027.7896583,0.2562040494151474,-0.07863513885840552,0.268,47,342.9375
1776310027.7896583,0.2696234128605446,-0.07914679549692666,0.281,47,343.640625
1776310027.7896583,0.25840859708964825,-0.07105629423323336,0.268,47,344.625
1776310027.7896583,0.26679499936001294,-0.06667404529868204,0.275,47,345.96875
1776310027.7896583,0.27305604063752476,-0.06634303785144645,0.281,47,346.34375
1776310027.7896583,0.26180454310938794,-0.057292069322766176,0.268,47,347.65625
1776310027.7896583,0.2448029372085204,-0.05071017584352499,0.25,47,348.296875
1776310027.7896583,0.22479262500951505,-0.04369525994122873,0.229,47,349.0
1776310027.7896583,0.19520375361658515,-0.033158627444385,0.198,47,350.359375
1776310027.7896583,0.21176020345539953,-0.03088067733272372,0.214,47,351.703125
1776310027.7896583,0.2261297454675368,-0.029143407741494768,0.228,47,352.65625
1776310027.7896583,0.26934063301670713,-0.029943670552547496,0.271,47,353.65625
1776310027.7896583,0.2905861242144036,-0.028700251114775897,0.292,47,354.359375
1776310027.7896583,0.3167823439762358,-0.027801916209531718,0.318,47,354.984375
1776310027.7896583,0.32507701314331133,-0.02451398633073368,0.326,47,355.6875
1776310027.7896583,0.34142319636396434,-0.019854495325086062,0.342,47,356.671875
1776310027.7896583,0.3475378621943453,-0.017928590055668957,0.348,47,357.046875
1776310027.7896583,0.34679190660471904,-0.012015552982024134,0.347,47,358.015625
1776310027.7896583,0.36885444167391285,-0.010363438494343706,0.369,47,358.390625
1776310027.7896583,0.365995590493216,-0.001796591083727283,0.366,47,359.71875
1776310027.7896583,0.3749926235006667,0.0023520884522553907,0.375,47,0.359375
1776310027.7896583,0.36893655512625284,0.006842389317584208,0.369,47,1.0625
1776310027.7896583,0.3968246215142448,0.011799142344948176,0.397,47,1.703125
1776310027.7896583,0.41062813071540644,0.01747965289046333,0.411,47,2.4375
1776310027.7896583,0.40628755404718864,0.024071215722367555,0.407,47,3.390625
1776310027.7896583,0.4071191484803913,0.02679550224573265,0.408,47,3.765625
1776310027.7896583,0.4155865864806685,0.034304360325559675,0.417,47,4.71875
1776310027.7896583,0.4069755119345334,0.0406439747763978,0.409,47,5.703125
1776310027.7896583,0.4203457972147889,0.04731184591477661,0.423,47,6.421875
1776310027.7896583,0.40392556895187554,0.049931300272510755,0.407,47,7.046875
1776310027.7896583,0.40526415203123484,0.0551540304819527,0.409,47,7.75
1776310027.7896583,0.40821042203948416,0.06271563870635623,0.413,47,8.734375
1776310027.7896583,0.4097659847166025,0.0657026465923028,0.415,47,9.109375
1776310027.7896583,0.41353945346915344,0.0733833797561401,0.42,47,10.0625
1776310027.7896583,0.4100793302145513,0.07565674411964203,0.417,47,10.453125
1776310027.7896583,0.40826196202607146,0.08491861022545401,0.417,47,11.75
1776310027.7896583,0.3994972454602368,0.08765244360360575,0.409,47,12.375
1776310027.7896583,0.403236283716924,0.09378965558186252,0.414,47,13.09375
1776310027.7896583,0.3953889260898692,0.09652252133828632,0.407,47,13.71875
1776310027.7896583,0.4038028498919159,0.10407813612458108,0.417,47,14.453125
1776310027.7896583,0.4049079009441823,0.11157773860845302,0.42,47,15.40625
1776310027.7896583,0.3986049550809488,0.11277035197654926,0.41425,47,15.796875
1776310027.7896583,0.3993072574556076,0.12017784381191525,0.417,47,16.75
1776310027.7896583,0.3924555174909292,0.12539005858092148,0.412,47,17.71875
1776310027.7896583,0.3908517172447605,0.13030324296356477,0.412,47,18.4375
1776310027.7896583,0.3865716152055765,0.13357913878054345,0.409,47,19.0625
1776310027.7896583,0.38215029464008404,0.14003625354349114,0.407,47,20.125
1776310027.7896583,0.37782232028869495,0.14586053027350077,0.405,47,21.109375
1776310027.7896583,0.380540785304648,0.1498990017302376,0.409,47,21.5
1776310027.7896583,0.3862252530088152,0.15985635407539067,0.418,47,22.484375
1776310027.7896583,0.3823623686676249,0.16131961761324415,0.415,47,22.875
1776310027.7896583,0.37122378709184395,0.16685892213840203,0.407,47,24.203125
1776310027.7896583,0.3684275127886324,0.1705789196248532,0.406,47,24.84375
1776310027.7896583,0.3664842726545016,0.17529500961778946,0.40625,47,25.5625
1776310027.7896583,0.3669688237637886,0.18059590910488926,0.409,47,26.203125
1776310027.7896583,0.37157235449345843,0.20004495838732764,0.422,47,28.296875
1776310027.7896583,0.36720856719759076,0.20590985449145574,0.421,47,29.28125
1776310027.7896583,0.37219462319067736,0.21732961709796875,0.431,47,30.28125
1776310027.7896583,0.3617246008962914,0.21734606761204284,0.422,47,31.0
1776310027.7896583,0.3592718914904219,0.22137684609031388,0.422,47,31.640625
1776310027.7896583,0.35640501362678056,0.2259634179722336,0.422,47,32.375
1776310027.7896583,0.3503194060657127,0.2307738367618094,0.4195,47,33.375
1776310027.7896583,0.34173401065634607,0.22833936577105649,0.411,47,33.75
1776310027.7896583,0.3398152716799894,0.2356009998558049,0.4135,47,34.734375
1776310027.7896583,0.3398369290374972,0.23906298680967544,0.4155,47,35.125
1776310027.7896583,0.3398941694842068,0.25179545974985584,0.423,47,36.53125
1776310027.7896583,0.3430338529978909,0.2601115639440533,0.4305,47,37.171875
1776310027.7896583,0.33927734096841566,0.26417964703095775,0.43,47,37.90625
1776310027.7896583,0.33356505349852456,0.26577547871187523,0.4265,47,38.546875
1776310027.7896583,0.32618820887133027,0.266952247402627,0.4215,47,39.296875
1776310027.7896583,0.3261311787594219,0.2763959193638539,0.4275,47,40.28125
1776310027.7896583,0.3140000979611426,0.2698146372611998,0.414,47,40.671875
1776310027.7896583,0.29519422516532606,0.2624602244703809,0.395,47,41.640625
1776310027.7896583,0.2721099180927619,0.2507113728484418,0.37,47,42.65625
1776310027.7896583,0.2189235684709849,0.21164290956214424,0.3045,47,44.03125
1776310027.7896583,0.2883549334586015,0.3376202487264137,0.444,47,49.5
1776310027.7896583,0.28624276966000833,0.3439786720384963,0.4475,47,50.234375
1776310027.7896583,0.2886890703901139,0.3549153006525527,0.4575,47,50.875
1776310027.7896583,0.2839208190336546,0.3587411581060344,0.4575,47,51.640625
1776310027.7896583,0.2811548266076704,0.3678599780829804,0.463,47,52.609375
1776310027.7896583,0.2825521533698867,0.37495937196720397,0.4695,47,53.0
1776310027.7896583,0.2743047316342984,0.3773316368965575,0.4665,47,53.984375
1776310027.7896583,0.2711204074307996,0.38697541869549956,0.4725,47,54.984375
1776310027.7896583,0.2689545865950613,0.3945499719293865,0.4775,47,55.71875
1776310027.7896583,0.25815560481062394,0.38795835305463006,0.466,47,56.359375
1776310027.7896583,0.2562578781065339,0.39578295808225095,0.4715,47,57.078125
1776310027.7896583,0.2542233821511697,0.4083276527099534,0.481,47,58.09375
1776310027.7896583,0.25613822274106957,0.41772384520283995,0.49,47,58.484375
1776310027.7896583,0.24903912475083667,0.4219946852074528,0.49,47,59.453125
1776310027.7896583,0.2459051493939438,0.42325040756216903,0.4895,47,59.84375
1776310027.7896583,0.2374754038642932,0.4434122602719628,0.503,47,61.828125
1776310027.7896583,0.23604366066945665,0.4543428113855907,0.512,47,62.546875
1776310027.7896583,0.23162560652424127,0.4582922958137932,0.5135,47,63.1875
1776310027.7896583,0.23075037334619003,0.4721276471470336,0.5255,47,63.953125
1776310027.7896583,0.22514692838292003,0.4814572781044402,0.5315,47,64.9375
1776310027.7896583,0.2242881768109291,0.4879178350325282,0.537,47,65.3125
1776310027.7896583,0.21848575957279917,0.4976507036706539,0.5435,47,66.296875
1776310027.7896583,0.21189004076028312,0.5064618550558428,0.549,47,67.296875
1776310027.7896583,0.20739196604161655,0.5137164319168631,0.554,47,68.015625
1776310027.7896583,0.2060028014522287,0.5271800885786883,0.566,47,68.65625
1776310027.9640045,0.20081303686719237,0.533989114331159,0.5705,47,69.390625
1776310027.9640045,0.1926376769942978,0.5407094648720703,0.574,47,70.390625
1776310027.9640045,0.19141565534281463,0.5490922480691935,0.5815,47,70.78125
1776310027.9640045,0.177705823852081,0.5652228676982675,0.5925,47,72.546875
1776310027.9640045,0.17515950411863002,0.5712489808454065,0.5975,47,72.953125
1776310027.9640045,0.16383254295810462,0.5839530356697197,0.6065,47,74.328125
1776310027.9640045,0.15868800116483736,0.5915863151614552,0.6125,47,74.984375
1776310027.9640045,0.15380615831899577,0.604231673833102,0.6235,47,75.71875
1776310027.9640045,0.14675773555810026,0.605467725856514,0.623,47,76.375
1776310027.9640045,0.14321666197315708,0.6273605324956826,0.6435,47,77.140625
1776310027.9640045,0.13289512560545688,0.6337153427133587,0.6475,47,78.15625
1776310027.9640045,0.12986227436994077,0.6409772146460951,0.654,47,78.546875
1776310027.9640045,0.12183094406796079,0.6603555641224729,0.6715,47,79.546875
1776310027.9640045,0.11238184483914372,0.6772389319513096,0.6865,47,80.578125
1776310027.9640045,0.10535399961418385,0.6894974871348659,0.6975,47,81.3125
1776310027.9640045,0.09942296559683599,0.7060340458589305,0.713,47,81.984375
1776310027.9640045,0.0902388836355072,0.7062584115465226,0.712,47,82.71875
1776310027.9640045,0.0803981870781758,0.7341106057771831,0.7385,47,83.75
1776310027.9640045,0.07676959463893258,0.7480711392233856,0.752,47,84.140625
1776310027.9640045,0.06535411452653503,0.7687269279233377,0.7715,47,85.140625
1776310027.9640045,0.06085188837128829,0.7786257430124233,0.781,47,85.53125
1776310027.9640045,0.04371561025969647,0.808819476409676,0.81,47,86.90625
1776310027.9640045,0.03517195362630949,0.8262517374735794,0.827,47,87.5625
1776310027.9640045,0.024839534134656935,0.8431341812214549,0.8435,47,88.3125
1776310027.9640045,0.01567602817466108,0.8708589220652604,0.871,47,88.96875
1776310027.9640045,0.004151550732900771,0.895490376624178,0.8955,47,89.734375
1776310027.9640045,-0.011906910092228145,0.9289236919640147,0.929,47,90.734375
1776310027.9640045,-0.018514571990372534,0.9428182277745871,0.943,47,91.125
1776310027.9640045,-0.03580976322576603,0.9650858632047796,0.96575,47,92.125
1776310027.9640045,-0.05580239567061924,1.0119626191897702,1.0135,47,93.15625
1776310027.9640045,-0.07091720968266578,1.0385816045794498,1.041,47,93.90625
1776310027.9640045,-0.08459772077390329,1.0601299333760275,1.0635,47,94.5625
1776310027.9640045,-0.10154790684677514,1.095302708211314,1.1,47,95.296875
1776310027.9640045,-0.12675553838796552,1.1429930155027095,1.15,47,96.328125
1776310027.9640045,-0.14021940059980473,1.190269200515342,1.1985,47,96.71875
1776310027.9640045,-0.16641068067073866,1.2277737924221634,1.239,47,97.71875
1776310027.9640045,-0.18196649219784314,1.2745761827828153,1.2875,47,98.125
1776310027.9640045,-0.22080336695120248,1.3216829699829733,1.34,47,99.484375
1776310027.9640045,-0.22597908621090998,1.2634499208893413,1.2835,47,100.140625
1776310027.9640045,-0.242497774523459,1.260383703223415,1.2835,47,100.890625
1776310027.9640045,-0.31490526651677275,1.2014152792103154,1.242,47,104.6875
1776310027.9640045,-0.34149636251771676,1.214657687123071,1.26175,47,105.703125
1776310027.9640045,-0.353994551582227,1.1998703502671018,1.251,47,106.4375
1776310027.9640045,-0.3691836946744291,1.20051630542302,1.256,47,107.09375
1776310027.9640045,-0.39488991351368813,1.1791328195776556,1.2435,47,108.515625
1776310027.9640045,-0.4155458066983261,1.1704211560525712,1.242,47,109.546875
1776310027.9640045,-0.41615589293899785,1.1462960013766712,1.2195,47,109.953125
1776310027.9640045,-0.43354582369246053,1.1312693175185236,1.2115,47,110.96875
1776310027.9640045,-0.44993883210081026,1.149584836959743,1.2345,47,111.375
1776310027.9640045,-0.4774347222969887,1.1368135669252006,1.233,47,112.78125
1776310027.9640045,-0.4968870113802045,1.10546248146269,1.212,47,114.203125
1776310027.9640045,-0.512234360837403,1.1047764579667225,1.21775,47,114.875
1776310027.9640045,-0.3605223592120549,0.7051862367546421,0.792,47,117.078125
1776310027.9640045,-0.5200784952484192,0.9322417115641951,1.0675,47,119.15625
1776310027.9640045,-0.5621515438743633,0.9773647690190544,1.1275,47,119.90625
1776310027.9640045,-0.4293995341614485,0.3003198962139057,0.524,47,145.03125
1776310027.9640045,-0.4246901319439705,0.2886529782098444,0.5135,47,145.796875
1776310027.9640045,-0.43187487172366523,0.28602114462687495,0.518,47,146.484375
1776310027.9640045,-0.44322755983223483,0.2850935464109329,0.527,47,147.25
1776310027.9640045,-0.4369503619985294,0.26973437146450974,0.5135,47,148.3125
1776310027.9640045,-0.4388518870585646,0.2666294642854327,0.5135,47,148.71875
1776310027.9640045,-0.4927521536714736,0.2825231230397335,0.568,47,150.171875
1776310027.9640045,-0.46866817075403966,0.24641508825975386,0.5295,47,152.265625
1776310027.9640045,-0.47236462267901025,0.24035736568975016,0.53,47,153.03125
1776310027.9640045,-0.675948417477722,0.32263715983959934,0.749,47,154.484375
1776310027.9640045,-0.6867363296170443,0.31251154152144534,0.7545,47,155.53125
1776310027.9640045,-0.6734121596035535,0.3007030317407495,0.7375,47,155.9375
1776310027.9640045,-0.6415175898960377,0.272514553471882,0.697,47,156.984375
1776310027.9640045,-0.4762978082328101,0.17808045337043923,0.5085,47,159.5
1776310027.9640045,-0.47439913890464896,0.17018065990742776,0.504,47,160.265625
1776310027.9640045,-0.5139468927040339,0.1736802852366043,0.5425,47,161.328125
1776310027.9640045,-0.504674227985199,0.16672184502201076,0.5315,47,161.71875
1776310027.9640045,-0.2993768929661311,0.07446963111192156,0.3085,47,166.03125
1776310027.9640045,-0.5529162911875795,0.09780503534773559,0.5615,47,169.96875
1776310027.9640045,-0.5497195999296874,0.08660607053286912,0.5565,47,171.046875
1776310027.9640045,-0.5577564271635322,0.08024972247784581,0.5635,47,171.8125
1776310027.9640045,-0.5725594074433755,0.07537887600707978,0.5775,47,172.5
1776310027.9640045,-0.5769913750339797,0.0681318804701399,0.581,47,173.265625
1776310027.9640045,-0.5617363229008973,0.05579026379018885,0.5645,47,174.328125
1776310027.9640045,-0.5596283247910646,0.051576526555660286,0.562,47,174.734375
1776310027.9640045,-0.5629704627951206,0.04152719615201218,0.5645,47,175.78125
1776310027.9640045,-0.5427961202883232,0.036171422420802866,0.544,47,176.1875
1776310027.9640045,-0.5440261045591692,0.0227122776967844,0.5445,47,177.609375
1776310027.9640045,-0.5480033414156835,0.01644385287108225,0.54825,47,178.28125
1776310027.9640045,-0.5454245239434289,0.009074066402883363,0.5455,47,179.046875
1776310027.9640045,-0.528987705841759,-0.003606531335322565,0.529,47,180.390625
1776310027.9640045,-0.46799662175397316,-0.021712024937085572,0.4685,47,182.65625
1776310027.9640045,-0.4530440787970982,-0.029445927849003014,0.454,47,183.71875
1776310027.9640045,-0.37520474059130854,-0.03674782493983628,0.377,47,185.59375
1776310027.9640045,-0.36827581910579665,-0.040536046451948755,0.3705,47,186.28125
1776310027.9640045,-0.3597495755893067,-0.04457008933481833,0.3625,47,187.0625
1776310027.9640045,-0.3534026910183588,-0.05055232913508938,0.357,47,188.140625
1776310027.9640045,-0.3574854001040695,-0.05372558712972192,0.3615,47,188.546875
1776310027.9640045,-0.35199083889451854,-0.059594037741481004,0.357,47,189.609375
1776310027.9640045,-0.34909754804490034,-0.06165348286219114,0.3545,47,190.015625
1776310027.9640045,-0.3415604882326668,-0.06920030981334,0.3485,47,191.453125
1776310027.9640045,-0.34801740240263224,-0.07496590975186218,0.356,47,192.15625
1776310027.9640045,-0.34160251143169773,-0.07847276077440363,0.3505,47,192.9375
1776310027.9640045,-0.34209412440047016,-0.08291929842127008,0.352,47,193.625
1776310027.9640045,-0.3384866059904148,-0.08704635296834487,0.3495,47,194.421875
1776310027.9640045,-0.3352406592489444,-0.10229345231408087,0.3505,47,196.96875
1776310027.9640045,-0.31661752690626743,-0.1031617257308108,0.333,47,198.046875
1776310027.9640045,-0.17940334798490054,-0.08258746110523493,0.1975,47,204.71875
1776310027.9640045,-0.17702160685654197,-0.0841388774938666,0.196,47,205.421875
1776310027.9640045,-0.17630653757844614,-0.08676551623254462,0.1965,47,206.203125
1776310027.9640045,-0.18015805251885153,-0.09136233421172392,0.202,47,206.890625
1776310027.9640045,-0.16835671534921257,-0.09230393489350394,0.192,47,208.734375
1776310027.9640045,-0.16330604221311898,-0.09110508535030856,0.187,47,209.15625
1776310027.9640045,-0.15936185612961243,-0.0968816226687224,0.1865,47,211.296875
1776310027.9640045,-0.15430358177063436,-0.0993108989625668,0.1835,47,212.765625
1776310027.9640045,-0.15534822403679002,-0.1162021053536264,0.194,47,216.796875
1776310027.9640045,-0.1402385759933413,-0.11521888648724146,0.1815,47,219.40625
1776310027.9640045,-0.1432051543580379,-0.1210311272577866,0.1875,47,220.203125
1776310027.9640045,-0.15735325662012922,-0.14577449238820814,0.2145,47,222.8125
1776310027.9640045,-0.16283266773458285,-0.15309399830966247,0.2235,47,223.234375
1776310027.9640045,-0.16063880769816077,-0.15682928126250315,0.2245,47,224.3125
1776310027.9640045,-0.12820119874513203,-0.1409067160937021,0.1905,47,227.703125
1776310027.9640045,-0.11002482525508495,-0.1276196999980333,0.1685,47,229.234375
1776310027.9640045,-0.11582371727954917,-0.14168227311681253,0.183,47,230.734375
1776310027.9640045,-0.11627933956964577,-0.1676159753402014,0.204,47,235.25
1776310027.9640045,-0.10436232420647615,-0.16590510928305482,0.196,47,237.828125
1776310027.9640045,-0.08057467924306064,-0.15365536458216447,0.1735,47,242.328125
1776310027.9640045,-0.0801279351454674,-0.15557799976000386,0.175,47,242.75
1776310027.9640045,-0.07928625947630608,-0.1643774286763723,0.1825,47,244.25
1776310027.9640045,-0.07212479306709368,-0.15999457561126537,0.1755,47,245.734375
1776310027.9640045,-0.07015598264270244,-0.1608676104734475,0.1755,47,246.4375
1776310027.9640045,-0.08626025311152102,-0.22181787288930602,0.238,47,248.75
1776310027.9640045,-0.16503525832562507,-0.542450332758119,0.567,47,253.078125
1776310027.9640045,-0.1533032008327625,-0.5308054056002347,0.5525,47,253.890625
1776310027.9640045,-0.14109972578713462,-0.5419325302865621,0.56,47,255.40625
1776310027.9640045,-0.12693866608336649,-0.5300109197488063,0.545,47,256.53125
1776310027.9640045,-0.12108407956399647,-0.5231707614881969,0.537,47,256.96875
1776310027.9640045,-0.10935480662949136,-0.5165515717399635,0.528,47,258.046875
1776310027.9640045,-0.10460882384446521,-0.513452036682958,0.524,47,258.484375
1776310027.9640045,-0.0260273147246711,-0.2134187875708765,0.215,47,263.046875
1776310027.9640045,-0.02174457933256998,-0.2118871710832196,0.213,47,264.140625
1776310027.9640045,-0.01927563417596828,-0.20308729632134612,0.204,47,264.578125
1776310027.9640045,-0.015772855865152785,-0.20840397553275491,0.209,47,265.671875
