point_t,x,y,dist_m,quality,angle_deg,imu_t,ax,ay,az,pitch,roll
1776309131.0545363,0.21382142347948788,0.5321490851830956,0.5735,47,68.109375,42864256.0,-0.481,-0.012,0.769,-32.02,-0.74
1776309131.154053,0.20316048712119844,0.5384478307809192,0.5755,47,69.328125,42922080.0,-0.479,-0.011,0.769,-31.91,-0.71
1776309131.2542126,0.20557604288330913,0.5294926728411261,0.568,47,68.78125,43037692.0,-0.482,-0.013,0.77,-32.05,-0.8
1776309131.3541892,0.20327700050973463,0.5405411280039341,0.5775,47,69.390625,43153300.0,-0.481,-0.011,0.776,-31.79,-0.67
1776309131.4540389,0.2074374027476626,0.5475216652711599,0.5855,47,69.25,43268932.0,-0.479,-0.012,0.767,-32.02,-0.77
1776309131.5544744,0.21555855027188572,0.5556532294558206,0.596,47,68.796875,43326752.0,-0.482,-0.014,0.774,-31.92,-0.86
1776309131.6552763,0.2056845342627592,0.5310594339291148,0.5695,47,68.828125,43442364.0,-0.481,-0.013,0.769,-32.04,-0.83
1776309131.7545278,0.2149544044029108,0.5295345635818213,0.5715,47,67.90625,43558008.0,-0.479,-0.012,0.767,-32.0,-0.74
1776309131.8565156,0.20934840107585787,0.532313109895841,0.572,47,68.53125,43673644.0,-0.483,-0.014,0.77,-32.12,-0.86
1776309131.956675,0.2053891643781096,0.5333174862650407,0.5715,47,68.9375,43731448.0,-0.48,-0.013,0.768,-32.01,-0.8
1776309132.0583248,0.2120524182131687,0.540920300903883,0.581,47,68.59375,43847056.0,-0.48,-0.012,0.772,-31.88,-0.77
1776309132.1572647,0.20533431602856353,0.5451092263584263,0.5825,47,69.359375,43962692.0,-0.476,-0.012,0.765,-31.9,-0.75
1776309132.4966183,0.19139934604879136,0.5543902419163734,0.5865,47,70.953125,44309608.0,-0.482,-0.013,0.773,-31.95,-0.8
1776309134.1977978,0.4046173543036243,1.0271809950521553,1.104,47,68.5,45986312.0,-0.48,-0.012,0.769,-31.98,-0.74
1776309134.3137424,0.3695907368356625,0.9308087543879634,1.0015,47,68.34375,46101964.0,-0.48,-0.01,0.768,-32.03,-0.65
1776309134.422922,0.21444772667997164,0.5405131104069467,0.5815,47,68.359375,46217576.0,-0.479,-0.01,0.765,-32.06,-0.65
1776309134.5321553,0.20925746136076753,0.5473639692789861,0.586,47,69.078125,46333196.0,-0.481,-0.012,0.769,-32.02,-0.77
1776309134.630969,0.20633753454070627,0.5388448959020238,0.577,47,69.046875,46391012.0,-0.479,-0.012,0.767,-32.0,-0.77
1776309134.7286832,0.20699767127104682,0.5423395745179985,0.5805,47,69.109375,46506636.0,-0.479,-0.012,0.768,-31.95,-0.74
1776309134.823497,0.2125876355234354,0.5444692344132541,0.5845,47,68.671875,46622260.0,-0.48,-0.012,0.771,-31.9,-0.77
1776309134.9171994,0.2127881999902728,0.536330291839739,0.577,47,68.359375,46680060.0,-0.48,-0.012,0.77,-31.98,-0.77
1776309135.0134666,0.20633753454070627,0.5388448959020238,0.577,47,69.046875,46795680.0,-0.481,-0.012,0.771,-31.98,-0.77
1776309135.10938,0.2110319269518512,0.5370237665196844,0.577,47,68.546875,46911312.0,-0.48,-0.012,0.768,-32.02,-0.74
1776309135.2079487,0.212461240595065,0.5380729237239186,0.5785,47,68.453125,46969136.0,-0.48,-0.012,0.769,-31.99,-0.77
1776309135.3066683,0.21320109455056135,0.5549554426099834,0.5945,47,68.984375,47084764.0,-0.479,-0.009,0.769,-31.92,-0.59
1776309135.4081526,0.21512634934204794,0.5353967256332103,0.577,47,68.109375,47200400.0,-0.481,-0.012,0.77,-32.03,-0.77
1776309135.5082595,0.20916841431963953,0.5457919241350202,0.5845,47,69.03125,47316020.0,-0.479,-0.013,0.769,-31.93,-0.83
1776309135.6094167,0.20746509966749557,0.5480458305834979,0.586,47,69.265625,47373832.0,-0.479,-0.012,0.77,-31.92,-0.74
1776309135.7115507,0.2161775583617359,0.5363211032215294,0.57825,47,68.046875,47489472.0,-0.479,-0.011,0.771,-31.89,-0.68
1776309135.8128488,0.20999436310354608,0.5556423017236323,0.594,47,69.296875,47605108.0,-0.482,-0.013,0.769,-32.07,-0.83
1776309135.914118,0.21080360148606048,0.5403349346474889,0.58,47,68.6875,47720748.0,-0.479,-0.013,0.769,-31.91,-0.8
1776309136.0157502,0.20824290817287444,0.5429338276398918,0.5815,47,69.015625,47778552.0,-0.479,-0.013,0.767,-31.95,-0.84
1776309136.1177354,0.2106002630368718,0.54684872607404,0.586,47,68.9375,47894192.0,-0.481,-0.011,0.771,-31.94,-0.68
1776309136.2172956,0.21341552197820465,0.5409214961330068,0.5815,47,68.46875,48009820.0,-0.48,-0.012,0.768,-32.04,-0.77
1776309136.3202043,0.21125066800676398,0.5449893625261837,0.5845,47,68.8125,48125432.0,-0.48,-0.011,0.768,-32.0,-0.68
1776309136.4198816,0.2071148934970054,0.5417595600372218,0.58,47,69.078125,48183244.0,-0.48,-0.011,0.771,-31.92,-0.68
1776309136.5228262,0.20885456689965345,0.551262206109904,0.5895,47,69.25,48298880.0,-0.482,-0.012,0.768,-32.1,-0.77
1776309136.6248536,0.21293627278045485,0.5529144542642811,0.5925,47,68.9375,48414512.0,-0.479,-0.013,0.769,-31.9,-0.8
1776309136.7272964,0.2162050706270901,0.537657528018659,0.5795,47,68.09375,48530136.0,-0.478,-0.01,0.767,-31.93,-0.62
1776309136.8268578,0.20903423393481468,0.5410218933123548,0.58,47,68.875,48587960.0,-0.479,-0.012,0.77,-31.86,-0.74
1776309136.9283278,0.21243914667000408,0.5445271884507885,0.5845,47,68.6875,48703604.0,-0.478,-0.011,0.769,-31.86,-0.68
1776309137.029667,0.20640299164872,0.5452401352050841,0.583,47,69.265625,48819228.0,-0.478,-0.01,0.768,-31.9,-0.62
1776309137.1289468,0.20872181939482704,0.5459628669685451,0.5845,47,69.078125,48934836.0,-0.479,-0.011,0.77,-31.92,-0.71
1776309137.2313452,0.2063759911820856,0.5420414654467052,0.58,47,69.15625,48992656.0,-0.481,-0.011,0.77,-32.01,-0.71
1776309137.3311768,0.20542694295089373,0.5440055340801694,0.5815,47,69.3125,49108292.0,-0.481,-0.012,0.772,-31.92,-0.77
1776309137.433284,0.2118273419307741,0.5334839990201607,0.574,47,68.34375,49223944.0,-0.48,-0.012,0.769,-31.98,-0.74
1776309137.5342617,0.20774058925454844,0.5447319043127298,0.583,47,69.125,49339576.0,-0.481,-0.01,0.771,-31.97,-0.65
1776309137.6362567,0.21142769964175392,0.5406279476906427,0.5805,47,68.640625,49397400.0,-0.48,-0.011,0.769,-32.01,-0.68
1776309137.7374945,0.20489703682118376,0.5426022523929461,0.58,47,69.3125,49513016.0,-0.48,-0.013,0.771,-31.91,-0.8
1776309137.836914,0.2057236213724025,0.5438934101544386,0.5815,47,69.28125,49628652.0,-0.481,-0.011,0.77,-32.0,-0.71
1776309137.937215,0.20998874265672596,0.5524361754605207,0.591,47,69.1875,49744288.0,-0.479,-0.012,0.77,-31.87,-0.74
1776309138.038962,0.20686715109126372,0.5482718137925606,0.586,47,69.328125,49802100.0,-0.481,-0.01,0.768,-32.08,-0.62
1776309138.138513,0.2067615133325365,0.5434997024879032,0.5815,47,69.171875,49917724.0,-0.481,-0.012,0.769,-32.04,-0.77
1776309138.2392778,0.21208913536789975,0.5349938772162693,0.5755,47,68.375,50033356.0,-0.479,-0.014,0.767,-32.0,-0.87
1776309138.3393004,0.20934241163648093,0.5435825647408333,0.5825,47,68.9375,50148984.0,-0.479,-0.01,0.767,-32.01,-0.65
1776309138.4388022,0.20993524356384408,0.5433538842318048,0.5825,47,68.875,50206796.0,-0.478,-0.013,0.769,-31.88,-0.83
1776309138.5392704,0.20616111985887034,0.5464005789332004,0.584,47,69.328125,50322416.0,-0.48,-0.013,0.771,-31.9,-0.8
1776309138.6390505,0.2047802199626797,0.5405081511985147,0.578,47,69.25,50438028.0,-0.481,-0.01,0.769,-32.06,-0.65
1776309138.7381818,0.21209766667351457,0.5489506624384842,0.5885,47,68.875,50495844.0,-0.481,-0.01,0.768,-32.08,-0.65
1776309138.8385363,0.2072655428682153,0.5443778510736307,0.5825,47,69.15625,50611488.0,-0.479,-0.01,0.769,-31.91,-0.65
1776309138.9387455,0.2103915882228095,0.5485358963687644,0.5875,47,69.015625,50727116.0,-0.481,-0.013,0.769,-32.06,-0.8
1776309139.0388079,0.2133391577222589,0.5420264327340109,0.5825,47,68.515625,50842748.0,-0.48,-0.013,0.769,-31.98,-0.8
1776309139.1405277,0.20639183181926857,0.5479166558504011,0.5855,47,69.359375,50900556.0,-0.482,-0.013,0.767,-32.14,-0.8
1776309139.2387574,0.21544057122193197,0.5336530804479327,0.5755,47,68.015625,51016188.0,-0.482,-0.01,0.768,-32.1,-0.65
1776309139.3392882,0.20660807374287712,0.5462317309203648,0.584,47,69.28125,51131832.0,-0.478,-0.013,0.767,-31.9,-0.8
1776309139.4380517,0.2117267159949092,0.5362126888968696,0.5765,47,68.453125,51247468.0,-0.479,-0.01,0.768,-31.97,-0.65
1776309139.538644,0.20687987790654364,0.5429196221517266,0.581,47,69.140625,51305272.0,-0.481,-0.011,0.772,-31.93,-0.71
1776309139.6377811,0.21257462279862946,0.561081125811607,0.6,47,69.25,51420916.0,-0.478,-0.01,0.767,-31.93,-0.65
1776309139.737789,0.21280260115532487,0.5454588004070773,0.5855,47,68.6875,51536556.0,-0.48,-0.013,0.769,-31.98,-0.8
1776309139.8375177,0.21366023520997848,0.5520989982693472,0.592,47,68.84375,51594368.0,-0.479,-0.01,0.77,-31.87,-0.65
1776309139.9393573,0.2103619863830913,0.5480117103538574,0.587,47,69.0,51710008.0,-0.48,-0.011,0.769,-31.98,-0.71
1776309140.0397134,0.2077679507246973,0.5425803891145161,0.581,47,69.046875,51825632.0,-0.481,-0.012,0.77,-32.0,-0.74
1776309140.1388571,0.2067458889964653,0.5381527546924397,0.5765,47,68.984375,51941260.0,-0.48,-0.01,0.769,-31.98,-0.65
1776309140.2393115,0.20830435679369397,0.5439811990692008,0.5825,47,69.046875,51999084.0,-0.48,-0.011,0.771,-31.93,-0.71
1776309140.3393981,0.21396853718493805,0.564295769162713,0.6035,47,69.234375,52114716.0,-0.479,-0.011,0.767,-31.98,-0.71
1776309140.4390297,0.20731585881195627,0.5400762767286312,0.5785,47,69.0,52230344.0,-0.48,-0.011,0.769,-32.01,-0.68
1776309140.538053,0.21299907050851327,0.5437714556341748,0.584,47,68.609375,52288164.0,-0.48,-0.01,0.768,-32.03,-0.65
1776309140.638428,0.20818377653688758,0.5472383074921192,0.5855,47,69.171875,52403788.0,-0.481,-0.012,0.77,-32.0,-0.74
1776309140.7384827,0.21062189498208878,0.5591463738182999,0.5975,47,69.359375,52519404.0,-0.48,-0.011,0.768,-32.04,-0.71
1776309140.8381553,0.2115872931620373,0.5507547706305975,0.59,47,68.984375,52635020.0,-0.481,-0.011,0.771,-31.97,-0.71
1776309140.9400282,0.2096388587816307,0.5434683053212354,0.5825,47,68.90625,52692836.0,-0.48,-0.011,0.769,-31.98,-0.71
1776309141.0385668,0.20637452963366945,0.5447162596421018,0.5825,47,69.25,52808476.0,-0.481,-0.014,0.77,-32.03,-0.86
1776309141.1376371,0.21389969173225215,0.5595068559694756,0.599,47,69.078125,52924092.0,-0.481,-0.011,0.77,-32.03,-0.71
1776309141.2370107,0.21126820097890284,0.5428369895789508,0.5825,47,68.734375,53039720.0,-0.48,-0.01,0.768,-32.04,-0.65
1776309141.337664,0.2129372127268167,0.5405726069975563,0.581,47,68.5,53097524.0,-0.479,-0.009,0.77,-31.88,-0.59
1776309141.4360828,0.21245198385480993,0.5423747823748405,0.5825,47,68.609375,53213132.0,-0.479,-0.01,0.769,-31.93,-0.65
1776309141.536025,0.20841785735363144,0.5487540402913871,0.587,47,69.203125,53328748.0,-0.48,-0.012,0.768,-32.03,-0.74
1776309141.6359386,0.21237288369761728,0.5568785848548661,0.596,47,69.125,53386568.0,-0.479,-0.011,0.769,-31.94,-0.71
1776309141.7362347,0.21488775674183427,0.5494754334840296,0.59,47,68.640625,53502208.0,-0.479,-0.012,0.771,-31.85,-0.74
1776309141.8364372,0.21952525409847898,0.5476391720950924,0.59,47,68.15625,53617852.0,-0.479,-0.012,0.769,-31.93,-0.77
1776309141.935762,0.21711354352789533,0.5679134698321221,0.608,47,69.078125,53733484.0,-0.479,-0.013,0.767,-31.98,-0.8
1776309142.0353775,0.21130944185952455,0.5572829799850487,0.596,47,69.234375,53791288.0,-0.48,-0.012,0.772,-31.87,-0.74
1776309142.1362379,0.21428931613621469,0.5448764437832428,0.5855,47,68.53125,53906904.0,-0.481,-0.013,0.767,-32.11,-0.8
1776309142.2350032,0.21458828963933363,0.5608494592577098,0.6005,47,69.0625,54022532.0,-0.48,-0.012,0.771,-31.9,-0.77
1776309142.3353608,0.20860102151453028,0.5438675057613707,0.5825,47,69.015625,54138156.0,-0.481,-0.011,0.768,-32.09,-0.71
1776309142.436463,0.20518565291411858,0.5451652023361422,0.5825,47,69.375,54195964.0,-0.478,-0.012,0.769,-31.85,-0.74
1776309142.5352812,0.2162234439235886,0.5623643590216425,0.6025,47,68.96875,54311612.0,-0.485,-0.012,0.769,-32.27,-0.74
1776309142.6345272,0.21131430357338243,0.5460371004842953,0.5855,47,68.84375,54427244.0,-0.48,-0.012,0.773,-31.85,-0.77
1776309142.7339478,0.22829665259852483,0.5903978645052067,0.633,47,68.859375,54485056.0,-0.48,-0.012,0.767,-32.03,-0.77
1776309142.832189,0.20450898233100573,0.5438171348403215,0.581,47,69.390625,54600672.0,-0.48,-0.012,0.766,-32.11,-0.77
1776309142.9306574,0.20669513858670402,0.5397787692051468,0.578,47,69.046875,54716304.0,-0.481,-0.011,0.771,-31.97,-0.71
1776309143.026259,0.20942450868907578,0.5355057190734187,0.575,47,68.640625,54831956.0,-0.482,-0.012,0.769,-32.11,-0.77
1776309143.130599,0.2121879474152066,0.5505236370690377,0.59,47,68.921875,54889792.0,-0.48,-0.01,0.768,-32.03,-0.62
1776309143.231367,0.212779207350944,0.5341816254038545,0.575,47,68.28125,55005408.0,-0.479,-0.013,0.77,-31.9,-0.83
1776309143.33119,0.2162922654769454,0.5408547918756481,0.5825,47,68.203125,55121032.0,-0.481,-0.011,0.765,-32.18,-0.68
1776309143.428758,0.20914882821652456,0.5404415025288627,0.5795,47,68.84375,55178856.0,-0.479,-0.012,0.771,-31.86,-0.77
1776309143.5275156,0.20815600119052763,0.5440379850418251,0.5825,47,69.0625,55294484.0,-0.483,-0.009,0.771,-32.08,-0.58
1776309143.6265883,0.2098379533040616,0.5417831977397992,0.581,47,68.828125,55410104.0,-0.479,-0.012,0.771,-31.87,-0.74
1776309143.7262564,0.21936077828183978,0.5412364076367974,0.584,47,67.9375,55525744.0,-0.481,-0.011,0.769,-32.02,-0.71
1776309143.8240175,0.218180485496166,0.5481763181209648,0.59,47,68.296875,55583548.0,-0.482,-0.012,0.77,-32.08,-0.74
1776309143.9244418,0.2113038926722937,0.5540755047297578,0.593,47,69.125,55699180.0,-0.481,-0.014,0.769,-32.02,-0.89
1776309144.0255482,0.2154564377136491,0.5626586651316626,0.6025,47,69.046875,55814824.0,-0.479,-0.012,0.764,-32.12,-0.74
1776309144.1242056,0.2135425970882918,0.5585727877625148,0.598,47,69.078125,55872652.0,-0.48,-0.013,0.768,-32.04,-0.8
1776309144.2234983,0.2085432720728468,0.5454958328650646,0.584,47,69.078125,55988268.0,-0.479,-0.013,0.769,-31.89,-0.8
1776309144.3238118,0.21360047560514966,0.5392354187377288,0.58,47,68.390625,56103900.0,-0.481,-0.01,0.769,-32.02,-0.65
1776309144.421985,0.20898948496607267,0.5453250362615085,0.584,47,69.03125,56219528.0,-0.48,-0.011,0.771,-31.93,-0.71
1776309144.520331,0.20870661060121895,0.5406124311291327,0.5795,47,68.890625,56277348.0,-0.479,-0.012,0.772,-31.84,-0.77
1776309144.6207418,0.20682010546591195,0.5445472375975009,0.5825,47,69.203125,56392968.0,-0.479,-0.012,0.77,-31.88,-0.77
1776309144.7188916,0.20613939402125867,0.5432012060300937,0.581,47,69.21875,56508600.0,-0.479,-0.012,0.768,-31.94,-0.77
1776309144.8192432,0.21339747767924208,0.5452263443012795,0.5855,47,68.625,56566428.0,-0.48,-0.013,0.771,-31.92,-0.83
1776309144.918615,0.20736993209316357,0.5491509002666541,0.587,47,69.3125,56682060.0,-0.481,-0.012,0.765,-32.19,-0.77
1776309145.0176506,0.2138703238403242,0.5530899425775475,0.593,47,68.859375,56797692.0,-0.479,-0.012,0.768,-31.97,-0.77
1776309145.1166096,0.2093326032229649,0.5516156825434686,0.59,47,69.21875,56913328.0,-0.48,-0.013,0.768,-32.0,-0.8
1776309145.2159276,0.20639183181926857,0.5479166558504011,0.5855,47,69.359375,56971124.0,-0.48,-0.011,0.771,-31.93,-0.71
1776309145.314391,0.20599125120869757,0.5432574016297202,0.581,47,69.234375,57086748.0,-0.479,-0.014,0.77,-31.9,-0.86
1776309145.4133341,0.21260380813586183,0.5358655342211605,0.5765,47,68.359375,57202368.0,-0.481,-0.012,0.769,-32.06,-0.77
1776309145.5120404,0.21903949821044327,0.5542902653156713,0.596,47,68.4375,57260192.0,-0.478,-0.012,0.768,-31.91,-0.74
1776309145.611094,0.2067458889964653,0.5381527546924397,0.5765,47,68.984375,57375840.0,-0.479,-0.012,0.767,-31.98,-0.74
1776309145.710064,0.20889762418116398,0.5437536506649543,0.5825,47,68.984375,57491468.0,-0.481,-0.012,0.771,-31.97,-0.77
1776309145.8059516,0.2111090256486886,0.5477243643381782,0.587,47,68.921875,57607104.0,-0.481,-0.011,0.771,-31.95,-0.68
1776309145.9081304,0.21379510713128258,0.5466814906019074,0.587,47,68.640625,57664928.0,-0.481,-0.012,0.767,-32.1,-0.74
1776309146.0079963,0.21121844523285446,0.5444655805406028,0.584,47,68.796875,57780576.0,-0.48,-0.011,0.771,-31.94,-0.68
1776309146.1061838,0.2103273899982821,0.5399839247760164,0.5795,47,68.71875,57896220.0,-0.479,-0.009,0.763,-32.14,-0.59
1776309146.2051835,0.21272439234142262,0.5532638569461884,0.59275,47,68.96875,57954028.0,-0.479,-0.011,0.771,-31.85,-0.68
1776309146.3059611,0.20973823389239024,0.5402130350553391,0.5795,47,68.78125,58069664.0,-0.481,-0.01,0.771,-31.97,-0.62
1776309146.40572,0.21666474070256994,0.5439362463894901,0.5855,47,68.28125,58185284.0,-0.48,-0.012,0.77,-31.98,-0.74
1776309146.5065446,0.21282840780037107,0.5567046513485934,0.596,47,69.078125,58300896.0,-0.479,-0.01,0.769,-31.91,-0.65
1776309146.6080277,0.2166353850518732,0.5504010900638067,0.5915,47,68.515625,58358712.0,-0.48,-0.011,0.771,-31.94,-0.71
1776309146.7076359,0.2084543661305153,0.5556878865344512,0.5935,47,69.4375,58474340.0,-0.479,-0.013,0.769,-31.89,-0.83
1776309146.8082137,0.2138831476054636,0.5659319739777736,0.605,47,69.296875,58589980.0,-0.479,-0.013,0.765,-32.04,-0.84
1776309146.9082596,0.21344187472294085,0.5596816649799745,0.599,47,69.125,58705596.0,-0.477,-0.013,0.771,-31.76,-0.8
1776309147.0100424,0.21357444779900095,0.5660485449564833,0.605,47,69.328125,58763424.0,-0.479,-0.01,0.77,-31.9,-0.62
1776309147.1096015,0.22719889890675063,0.5623370077947566,0.6065,47,68.0,58879040.0,-0.48,-0.013,0.769,-31.97,-0.8
1776309147.210169,0.2168881174478544,0.5738830843559739,0.6135,47,69.296875,58994656.0,-0.481,-0.012,0.77,-32.03,-0.74
1776309147.3125746,0.2183018374254753,0.5663861825439083,0.607,47,68.921875,59052480.0,-0.479,-0.013,0.767,-32.0,-0.83
1776309147.4130068,0.21587403282965573,0.5683857861961897,0.608,47,69.203125,59168100.0,-0.481,-0.01,0.769,-32.05,-0.65
1776309147.514661,0.21788771332354262,0.5676168993102987,0.608,47,69.0,59283740.0,-0.479,-0.013,0.767,-32.01,-0.8
1776309147.615013,0.22144414643837954,0.5726766015895686,0.614,47,68.859375,59399356.0,-0.478,-0.01,0.768,-31.91,-0.62
1776309147.7162943,0.22221550263346415,0.5578714192261124,0.6005,47,68.28125,59457164.0,-0.482,-0.011,0.768,-32.1,-0.71
1776309147.816066,0.218731356104214,0.5624667491121689,0.6035,47,68.75,59572800.0,-0.479,-0.01,0.769,-31.96,-0.65
1776309147.9184937,0.21966451053890435,0.5653226979431337,0.6065,47,68.765625,59688424.0,-0.478,-0.011,0.767,-31.9,-0.71
1776309148.018964,0.2166488477989116,0.5680909053552997,0.608,47,69.125,59804060.0,-0.479,-0.013,0.767,-32.01,-0.8
1776309148.1208792,0.21773291172675435,0.5676762978590787,0.608,47,69.015625,59861860.0,-0.477,-0.013,0.769,-31.82,-0.83
1776309148.2194462,0.2169280961528696,0.5749369105384446,0.6145,47,69.328125,59977488.0,-0.479,-0.011,0.771,-31.88,-0.71
1776309148.3215196,0.21747178471737524,0.572592588890076,0.6125,47,69.203125,60093148.0,-0.479,-0.013,0.77,-31.88,-0.83
1776309148.4214537,0.22113176688377642,0.5727972954500214,0.614,47,68.890625,60208796.0,-0.479,-0.012,0.768,-31.97,-0.74
1776309148.521468,0.22291847396387057,0.567272072259528,0.6095,47,68.546875,60266620.0,-0.481,-0.012,0.768,-32.05,-0.77
1776309148.6220183,0.22051757384002846,0.5698183917948837,0.611,47,68.84375,60382240.0,-0.479,-0.012,0.768,-31.94,-0.74
1776309148.7221196,0.21952107835180698,0.5803712141028876,0.6205,47,69.28125,60497868.0,-0.479,-0.012,0.77,-31.91,-0.74
1776309148.821855,0.21966614755736133,0.5685393861618626,0.6095,47,68.875,60613512.0,-0.481,-0.012,0.767,-32.11,-0.74
1776309148.9234772,0.22817583122755108,0.5872272047884158,0.63,47,68.765625,60671336.0,-0.479,-0.013,0.77,-31.9,-0.8
1776309149.023304,0.22232213663741004,0.5744813900910775,0.616,47,68.84375,60786976.0,-0.479,-0.01,0.771,-31.86,-0.65
1776309149.1236742,0.21827008173923812,0.5690768150412968,0.6095,47,69.015625,60902596.0,-0.479,-0.013,0.766,-31.99,-0.81
1776309149.2252047,0.21587403282965573,0.5683857861961897,0.608,47,69.203125,61018232.0,-0.479,-0.014,0.771,-31.89,-0.89
1776309149.3251793,0.21578494581457094,0.5700237777144062,0.6095,47,69.265625,61076044.0,-0.48,-0.01,0.766,-32.11,-0.62
1776309149.4250407,0.21531852403881296,0.5702001255750012,0.6095,47,69.3125,61191672.0,-0.482,-0.013,0.77,-32.06,-0.8
1776309149.5247486,0.21372880564968308,0.5659902805133318,0.605,47,69.3125,61307292.0,-0.479,-0.012,0.769,-31.89,-0.77
1776309149.6247556,0.21407481802145079,0.5631857795515461,0.6025,47,69.1875,61365108.0,-0.48,-0.011,0.771,-31.9,-0.71
1776309149.7231302,0.21681260947490671,0.5648161580308071,0.605,47,69.0,61480740.0,-0.479,-0.01,0.767,-31.95,-0.62
1776309149.8237374,0.21423667346927427,0.5668673987281502,0.606,47,69.296875,61596380.0,-0.481,-0.01,0.771,-31.97,-0.65
1776309149.9241486,0.210867853064583,0.5611906971288222,0.5995,47,69.40625,61712024.0,-0.48,-0.013,0.77,-31.96,-0.83
1776309150.0221627,0.21382057751237746,0.5579310088463209,0.5975,47,69.03125,61769832.0,-0.481,-0.01,0.765,-32.15,-0.65
1776309150.122685,0.2116794107727938,0.5619538033102747,0.6005,47,69.359375,61885452.0,-0.48,-0.01,0.772,-31.88,-0.65
1776309150.220326,0.21670012389403953,0.5595007205574519,0.6,47,68.828125,62001076.0,-0.479,-0.01,0.769,-31.93,-0.65
1776309150.3199122,0.21528434172762193,0.5562956967359217,0.5965,47,68.84375,62058900.0,-0.479,-0.013,0.769,-31.91,-0.8
1776309150.4194782,0.2131135665108166,0.5480206271382855,0.588,47,68.75,62174528.0,-0.479,-0.011,0.765,-32.02,-0.68
1776309150.5178866,0.21329932265050217,0.5511663986101084,0.591,47,68.84375,62290180.0,-0.479,-0.012,0.768,-31.97,-0.74
1776309150.616981,0.21806611457095823,0.5487598925540439,0.5905,47,68.328125,62405816.0,-0.479,-0.014,0.77,-31.92,-0.89
1776309150.7163148,0.21986117920047302,0.5550405948041796,0.597,47,68.390625,62463616.0,-0.481,-0.011,0.77,-32.01,-0.71
1776309150.8159215,0.2102900186010562,0.5523215622051771,0.591,47,69.15625,62579260.0,-0.48,-0.013,0.766,-32.09,-0.8
1776309150.9134395,0.20981760017164075,0.5551745893484441,0.5935,47,69.296875,62694860.0,-0.482,-0.012,0.767,-32.14,-0.77
1776309151.0118027,0.21476768593727724,0.5366179656675193,0.578,47,68.1875,62752676.0,-0.479,-0.012,0.768,-31.95,-0.77
1776309151.110088,0.21190487026332294,0.5345290693298955,0.575,47,68.375,62868308.0,-0.481,-0.013,0.769,-32.04,-0.8
1776309151.2082396,0.21203128397670903,0.5532621301112053,0.5925,47,69.03125,62983920.0,-0.481,-0.011,0.768,-32.08,-0.68
1776309151.3068845,0.20829633567229233,0.5413064165013155,0.58,47,68.953125,63041744.0,-0.482,-0.011,0.769,-32.1,-0.68
1776309151.40708,0.21176788098967514,0.5485420353821052,0.588,47,68.890625,63157392.0,-0.482,-0.012,0.771,-32.03,-0.74
1776309151.5053852,0.21801244716725654,0.5552322242811059,0.5965,47,68.5625,63273032.0,-0.479,-0.011,0.771,-31.83,-0.68
1776309151.6042368,0.2166490469862924,0.5557656344538868,0.5965,47,68.703125,63388656.0,-0.479,-0.012,0.767,-31.95,-0.74
1776309151.7028499,0.21315550372514694,0.5654049820541722,0.60425,47,69.34375,63446480.0,-0.479,-0.011,0.768,-31.94,-0.71
1776309151.8014312,0.21219471852673005,0.5564114048340147,0.5955,47,69.125,63562124.0,-0.479,-0.012,0.771,-31.81,-0.77
1776309151.9007936,0.21130351134689782,0.5604924853131141,0.599,47,69.34375,63677772.0,-0.481,-0.013,0.77,-32.03,-0.83
1776309152.0002124,0.21323541446949476,0.5619000427264824,0.601,47,69.21875,63735580.0,-0.481,-0.014,0.77,-31.98,-0.86
1776309152.09856,0.21321184210031588,0.5581639189236348,0.5975,47,69.09375,63851212.0,-0.481,-0.011,0.771,-32.0,-0.71
1776309152.19965,0.21858493600252607,0.5657409970585229,0.6065,47,68.875,63966848.0,-0.48,-0.013,0.77,-31.96,-0.8
1776309152.2983458,0.21382335057294227,0.5611415371809154,0.6005,47,69.140625,64082452.0,-0.481,-0.01,0.768,-32.09,-0.62
1776309152.3998208,0.21445627340830223,0.5582226319272835,0.598,47,68.984375,64140256.0,-0.48,-0.01,0.77,-31.98,-0.65
1776309152.499244,0.21308217207646687,0.5619581727701582,0.601,47,69.234375,64255880.0,-0.483,-0.012,0.772,-32.02,-0.77
1776309152.6002507,0.22204768198319888,0.5552466361229829,0.598,47,68.203125,64371508.0,-0.48,-0.012,0.767,-32.03,-0.77
1776309152.6978817,0.21275176831762835,0.5615486934164501,0.6005,47,69.25,64429328.0,-0.48,-0.01,0.769,-31.97,-0.65
1776309152.7985592,0.21691549438976648,0.56370530270137,0.604,47,68.953125,64544960.0,-0.48,-0.012,0.768,-32.02,-0.77
1776309152.8979614,0.2159122996634261,0.5656961453413404,0.6055,47,69.109375,64660584.0,-0.481,-0.013,0.77,-31.99,-0.8
1776309152.9977455,0.21931945718405083,0.556329916237203,0.598,47,68.484375,64776204.0,-0.478,-0.013,0.768,-31.87,-0.8
1776309153.0979745,0.21343555162688418,0.5564721604013337,0.596,47,69.015625,64834008.0,-0.48,-0.01,0.767,-32.08,-0.65
1776309153.1976564,0.21328320487462488,0.562951396230979,0.602,47,69.25,64949636.0,-0.478,-0.014,0.769,-31.88,-0.9
1776309153.2977505,0.2148100024556894,0.5693232059603638,0.6085,47,69.328125,65065264.0,-0.482,-0.012,0.77,-32.04,-0.74
